"remark","date","time","h2o","co2","ch4","datetime"
"St1u2 clear","2023-07-11","09:58:10",41576.383,450.08383,2.057821,2023-07-11 09:58:10
"St1u2 clear","2023-07-11","09:58:11",41578.191,449.43692,2.058104,2023-07-11 09:58:11
"St1u2 clear","2023-07-11","09:58:12",41582.066,454.52899,2.0585781,2023-07-11 09:58:12
"St1u2 clear","2023-07-11","09:58:13",41580.539,453.10138,2.0588369,2023-07-11 09:58:13
"St1u2 clear","2023-07-11","09:58:14",41598.293,456.38568,2.0591819,2023-07-11 09:58:14
"St1u2 clear","2023-07-11","09:58:15",41613.547,452.65674,2.0595154,2023-07-11 09:58:15
"St1u2 clear","2023-07-11","09:58:16",41617.797,444.89862,2.059999,2023-07-11 09:58:16
"St1u2 clear","2023-07-11","09:58:17",41623.883,449.36707,2.0610391,2023-07-11 09:58:17
"St1u2 clear","2023-07-11","09:58:18",41636.895,442.22211,2.0596902,2023-07-11 09:58:18
"St1u2 clear","2023-07-11","09:58:19",41646.383,454.2193,2.0593481,2023-07-11 09:58:19
"St1u2 clear","2023-07-11","09:58:20",41676.246,436.20703,2.059304,2023-07-11 09:58:20
"St1u2 clear","2023-07-11","09:58:21",41672.914,441.17871,2.0597979,2023-07-11 09:58:21
"St1u2 clear","2023-07-11","09:58:22",41660.953,440.74359,2.0596958,2023-07-11 09:58:22
"St1u2 clear","2023-07-11","09:58:23",41646.281,443.60257,2.0600552,2023-07-11 09:58:23
"St1u2 clear","2023-07-11","09:58:24",41632.207,442.31146,2.0600801,2023-07-11 09:58:24
"St1u2 clear","2023-07-11","09:58:25",41619.434,445.71622,2.0609973,2023-07-11 09:58:25
"St1u2 clear","2023-07-11","09:58:26",41615.262,445.97171,2.0608503,2023-07-11 09:58:26
"St1u2 clear","2023-07-11","09:58:27",41614.094,449.31842,2.0601687,2023-07-11 09:58:27
"St1u2 clear","2023-07-11","09:58:28",41607.973,454.97238,2.0598247,2023-07-11 09:58:28
"St1u2 clear","2023-07-11","09:58:29",41628.844,455.6669,2.0600181,2023-07-11 09:58:29
"St1u2 clear","2023-07-11","09:58:30",41659.891,450.17896,2.0601296,2023-07-11 09:58:30
"St1u2 clear","2023-07-11","09:58:31",41674.09,449.30441,2.0599731,2023-07-11 09:58:31
"St1u2 clear","2023-07-11","09:58:32",41677.789,440.71878,2.0599268,2023-07-11 09:58:32
"St1u2 clear","2023-07-11","09:58:33",41697.336,440.89062,2.0608613,2023-07-11 09:58:33
"St1u2 clear","2023-07-11","09:58:34",41690.219,440.43945,2.0619319,2023-07-11 09:58:34
"St1u2 clear","2023-07-11","09:58:35",41674.844,441.35281,2.0609326,2023-07-11 09:58:35
"St1u2 clear","2023-07-11","09:58:36",41660.316,442.00485,2.0605291,2023-07-11 09:58:36
"St1u2 clear","2023-07-11","09:58:37",41646.824,443.59082,2.0604465,2023-07-11 09:58:37
"St1u2 clear","2023-07-11","09:58:38",41624.207,456.3533,2.0606145,2023-07-11 09:58:38
"St1u2 clear","2023-07-11","09:58:39",41625.469,458.62579,2.0605964,2023-07-11 09:58:39
"St1u2 clear","2023-07-11","09:58:40",41651.062,456.45551,2.0606172,2023-07-11 09:58:40
"St1u2 clear","2023-07-11","09:58:41",41677.297,454.93686,2.0606587,2023-07-11 09:58:41
"St1u2 clear","2023-07-11","09:58:42",41691.043,454.27673,2.0606743,2023-07-11 09:58:42
"St1u2 clear","2023-07-11","09:58:43",41692.613,446.42105,2.0604048,2023-07-11 09:58:43
"St1u2 clear","2023-07-11","09:58:44",41680.227,456.00208,2.0606116,2023-07-11 09:58:44
"St1u2 clear","2023-07-11","09:58:45",41694.68,449.85733,2.0604673,2023-07-11 09:58:45
"St1u2 clear","2023-07-11","09:58:46",41706.582,450.91187,2.0608286,2023-07-11 09:58:46
"St1u2 clear","2023-07-11","09:58:47",41722.105,451.02106,2.0610171,2023-07-11 09:58:47
"St1u2 clear","2023-07-11","09:58:48",41726.375,450.18652,2.0609602,2023-07-11 09:58:48
"St1u2 clear","2023-07-11","09:58:49",41727.527,450.26807,2.0612639,2023-07-11 09:58:49
"St1u2 clear","2023-07-11","09:58:50",41737.352,446.42542,2.0610752,2023-07-11 09:58:50
"St1u2 clear","2023-07-11","09:58:51",41733.121,445.96402,2.0615288,2023-07-11 09:58:51
"St1u2 clear","2023-07-11","09:58:52",41748.793,447.73895,2.0619668,2023-07-11 09:58:52
"St1u2 clear","2023-07-11","09:58:53",41757.367,449.60413,2.0624202,2023-07-11 09:58:53
"St1u2 clear","2023-07-11","09:58:54",41752.992,447.17014,2.0622778,2023-07-11 09:58:54
"St1u2 clear","2023-07-11","09:58:55",41761.809,447.15402,2.0625452,2023-07-11 09:58:55
"St1u2 clear","2023-07-11","09:58:56",41765.84,446.76208,2.0630645,2023-07-11 09:58:56
"St1u2 clear","2023-07-11","09:58:57",41765.312,447.2186,2.0631672,2023-07-11 09:58:57
"St1u2 clear","2023-07-11","09:58:58",41765.547,447.20499,2.0634912,2023-07-11 09:58:58
"St1u2 clear","2023-07-11","09:58:59",41763.84,450.11383,2.0638335,2023-07-11 09:58:59
"St1u2 clear","2023-07-11","09:59:00",41758.812,449.47043,2.0638921,2023-07-11 09:59:00
"St1u2 clear","2023-07-11","09:59:01",41761.004,446.95404,2.0636975,2023-07-11 09:59:01
"St1u2 clear","2023-07-11","09:59:02",41757.906,449.10187,2.0640842,2023-07-11 09:59:02
"St1u2 clear","2023-07-11","09:59:03",41762.984,449.83218,2.0648447,2023-07-11 09:59:03
"St1u2 clear","2023-07-11","09:59:04",41761.289,450.18777,2.0648362,2023-07-11 09:59:04
"St1u2 clear","2023-07-11","09:59:05",41759.551,449.14297,2.0649858,2023-07-11 09:59:05
"St1u2 clear","2023-07-11","09:59:06",41773.145,448.11813,2.0651399,2023-07-11 09:59:06
"St1u2 clear","2023-07-11","09:59:07",41775.852,447.54916,2.0650955,2023-07-11 09:59:07
"St1u2 clear","2023-07-11","09:59:08",41771.027,448.34113,2.0653665,2023-07-11 09:59:08
"St1u2 clear","2023-07-11","09:59:09",41771.055,448.26498,2.0655525,2023-07-11 09:59:09
"St1u2 clear","2023-07-11","09:59:10",41771.961,448.19949,2.0656062,2023-07-11 09:59:10
"St1u2 clear","2023-07-11","09:59:11",41772.844,446.98965,2.0655464,2023-07-11 09:59:11
"St1u2 clear","2023-07-11","09:59:12",41774.664,448.80099,2.0657654,2023-07-11 09:59:12
"St1u2 clear","2023-07-11","09:59:13",41772.344,449.81351,2.0658687,2023-07-11 09:59:13
"St1u2 clear","2023-07-11","09:59:14",41777.488,449.63168,2.065969,2023-07-11 09:59:14
"St1u2 clear","2023-07-11","09:59:15",41781.566,449.28671,2.0661777,2023-07-11 09:59:15
"St1u2 clear","2023-07-11","09:59:16",41783.777,448.65317,2.0665579,2023-07-11 09:59:16
"St1u2 clear","2023-07-11","09:59:17",41788.492,449.23721,2.0671104,2023-07-11 09:59:17
"St1u2 clear","2023-07-11","09:59:18",41791.469,447.87109,2.0672136,2023-07-11 09:59:18
"St1u2 clear","2023-07-11","09:59:19",41792.875,447.21481,2.0674026,2023-07-11 09:59:19
"St1u2 clear","2023-07-11","09:59:20",41786.582,449.0231,2.0676128,2023-07-11 09:59:20
"St1u2 clear","2023-07-11","09:59:21",41790.176,448.75696,2.0677922,2023-07-11 09:59:21
"St1u2 clear","2023-07-11","09:59:22",41801.641,449.45242,2.0680698,2023-07-11 09:59:22
"St1u2 clear","2023-07-11","09:59:23",41813.852,448.86572,2.0681404,2023-07-11 09:59:23
"St1u2 clear","2023-07-11","09:59:24",41809.695,448.33917,2.0682422,2023-07-11 09:59:24
"St1u2 clear","2023-07-11","09:59:25",41798.18,447.10687,2.0682517,2023-07-11 09:59:25
"St1u2 clear","2023-07-11","09:59:26",41788.648,448.87927,2.0683535,2023-07-11 09:59:26
"St1u2 clear","2023-07-11","09:59:27",41798.93,448.29572,2.0686702,2023-07-11 09:59:27
"St1u2 clear","2023-07-11","09:59:28",41816.207,447.45139,2.0686921,2023-07-11 09:59:28
"St1u2 clear","2023-07-11","09:59:29",41816.043,447.44727,2.068929,2023-07-11 09:59:29
"St1u2 clear","2023-07-11","09:59:30",41815.512,448.54156,2.0692566,2023-07-11 09:59:30
"St1u2 clear","2023-07-11","09:59:31",41816.188,454.19675,2.069708,2023-07-11 09:59:31
"St1u2 clear","2023-07-11","09:59:32",41822.477,450.83441,2.0693271,2023-07-11 09:59:32
"St1u2 clear","2023-07-11","09:59:33",41819.535,451.5094,2.0696067,2023-07-11 09:59:33
"St1u2 clear","2023-07-11","09:59:34",41820.652,454.63406,2.0698196,2023-07-11 09:59:34
"St1u2 clear","2023-07-11","09:59:35",41826.801,457.38687,2.0699575,2023-07-11 09:59:35
"St1u2 clear","2023-07-11","09:59:36",41830.734,450.10287,2.0697529,2023-07-11 09:59:36
"St1u2 clear","2023-07-11","09:59:37",41843.027,453.66931,2.0699607,2023-07-11 09:59:37
"St1u2 clear","2023-07-11","09:59:38",41861.301,453.71536,2.0699336,2023-07-11 09:59:38
"St1u2 clear","2023-07-11","09:59:39",41880.926,449.01163,2.0702053,2023-07-11 09:59:39
"St1u2 clear","2023-07-11","09:59:40",41871.711,446.94806,2.0701758,2023-07-11 09:59:40
"St1u2 clear","2023-07-11","09:59:41",41865.613,447.15112,2.0703279,2023-07-11 09:59:41
"St1u2 clear","2023-07-11","09:59:42",41867.039,448.15222,2.070384,2023-07-11 09:59:42
"St1u2 clear","2023-07-11","09:59:43",41865.324,446.11487,2.0703601,2023-07-11 09:59:43
"","2023-07-11","09:59:44",41862.059,445.28082,2.0704827,2023-07-11 09:59:44
"","2023-07-11","09:59:45",41872.535,440.21918,2.0707788,2023-07-11 09:59:45
"","2023-07-11","09:59:46",41869.051,455.62888,2.0715134,2023-07-11 09:59:46
"","2023-07-11","09:59:47",41883.949,455.26367,2.0711521,2023-07-11 09:59:47
"","2023-07-11","09:59:48",41928.906,448.50378,2.0709319,2023-07-11 09:59:48
"","2023-07-11","09:59:49",41957.316,452.2908,2.0712749,2023-07-11 09:59:49
"","2023-07-11","09:59:50",41972.141,451.24832,2.0712341,2023-07-11 09:59:50
"","2023-07-11","09:59:51",41974.27,455.1936,2.0717195,2023-07-11 09:59:51
"","2023-07-11","09:59:52",41969.07,449.11206,2.0717256,2023-07-11 09:59:52
"","2023-07-11","09:59:53",41969.715,447.55829,2.0715342,2023-07-11 09:59:53
"","2023-07-11","09:59:54",41963.695,448.14682,2.0716523,2023-07-11 09:59:54
"","2023-07-11","09:59:55",41960.766,445.90466,2.0721218,2023-07-11 09:59:55
"","2023-07-11","09:59:56",41941.227,448.45569,2.0721111,2023-07-11 09:59:56
"","2023-07-11","09:59:57",41918.469,448.07892,2.049812,2023-07-11 09:59:57
"","2023-07-11","09:59:58",41888.914,453.73318,2.0032134,2023-07-11 09:59:58
"","2023-07-11","09:59:59",41797.184,468.10159,1.9979448,2023-07-11 09:59:59
"","2023-07-11","10:00:00",41666.891,461.52518,1.9928612,2023-07-11 10:00:00
"","2023-07-11","10:00:01",41544.898,450.85153,1.9914229,2023-07-11 10:00:01
"","2023-07-11","10:00:02",41463.191,444.78571,1.9896711,2023-07-11 10:00:02
"","2023-07-11","10:00:03",41384.297,441.13562,1.9894708,2023-07-11 10:00:03
"","2023-07-11","10:00:04",41303.578,441.76608,1.9889031,2023-07-11 10:00:04
"","2023-07-11","10:00:05",41234.035,452.89468,1.993467,2023-07-11 10:00:05
"","2023-07-11","10:00:06",41185.809,449.11404,1.990386,2023-07-11 10:00:06
"","2023-07-11","10:00:07",41133.258,479.77792,2.0095995,2023-07-11 10:00:07
"","2023-07-11","10:00:08",41104.781,476.9408,2.0065208,2023-07-11 10:00:08
"","2023-07-11","10:00:09",41081.762,499.49176,2.0177411,2023-07-11 10:00:09
"","2023-07-11","10:00:10",41087.34,453.81342,1.9935706,2023-07-11 10:00:10
"","2023-07-11","10:00:11",41075.086,442.1412,1.9899512,2023-07-11 10:00:11
"","2023-07-11","10:00:12",41059.215,445.81485,1.9891387,2023-07-11 10:00:12
"","2023-07-11","10:00:13",41064.348,437.59131,1.989201,2023-07-11 10:00:13
"","2023-07-11","10:00:14",41033.59,434.96127,1.9889742,2023-07-11 10:00:14
"","2023-07-11","10:00:15",40985.992,443.72726,1.9890837,2023-07-11 10:00:15
"","2023-07-11","10:00:16",40948.273,440.66214,1.9899625,2023-07-11 10:00:16
"","2023-07-11","10:00:17",40933.438,451.11368,1.9943236,2023-07-11 10:00:17
"","2023-07-11","10:00:18",40921.383,450.59521,1.9921379,2023-07-11 10:00:18
"","2023-07-11","10:00:19",40910.188,449.71338,1.994655,2023-07-11 10:00:19
"","2023-07-11","10:00:20",40900.395,446.03253,1.9935277,2023-07-11 10:00:20
"","2023-07-11","10:00:21",40866.902,442.98401,1.9917581,2023-07-11 10:00:21
"","2023-07-11","10:00:22",40854.496,444.81992,1.9928099,2023-07-11 10:00:22
"","2023-07-11","10:00:23",40846.715,461.52271,2.0054609,2023-07-11 10:00:23
"","2023-07-11","10:00:24",40833.531,458.81757,2.0022207,2023-07-11 10:00:24
"","2023-07-11","10:00:25",40823.73,524.34772,2.0516841,2023-07-11 10:00:25
"","2023-07-11","10:00:26",40828.602,539.29987,2.0588987,2023-07-11 10:00:26
"","2023-07-11","10:00:27",40838.172,454.7915,2.0008794,2023-07-11 10:00:27
"","2023-07-11","10:00:28",40865.48,454.96054,1.9998175,2023-07-11 10:00:28
"","2023-07-11","10:00:29",40883.711,480.40054,2.0183702,2023-07-11 10:00:29
"","2023-07-11","10:00:30",40890.809,458.21179,1.9984197,2023-07-11 10:00:30
"","2023-07-11","10:00:31",40893.504,457.84619,1.999442,2023-07-11 10:00:31
"","2023-07-11","10:00:32",40888.902,448.78668,1.9937179,2023-07-11 10:00:32
"","2023-07-11","10:00:33",40881.816,471.90332,2.0125985,2023-07-11 10:00:33
"","2023-07-11","10:00:34",40876.484,460.64127,2.0051936,2023-07-11 10:00:34
"","2023-07-11","10:00:35",40867.438,449.42844,1.9938165,2023-07-11 10:00:35
"","2023-07-11","10:00:36",40848.836,446.96014,1.9925907,2023-07-11 10:00:36
"","2023-07-11","10:00:37",40835.09,444.50903,1.993063,2023-07-11 10:00:37
"","2023-07-11","10:00:38",40835.84,440.81531,1.9924536,2023-07-11 10:00:38
"","2023-07-11","10:00:39",40824.32,447.36014,1.9947577,2023-07-11 10:00:39
"","2023-07-11","10:00:40",40800.184,453.07626,1.9956558,2023-07-11 10:00:40
"","2023-07-11","10:00:41",40783.051,445.43652,1.9905286,2023-07-11 10:00:41
"","2023-07-11","10:00:42",40754.25,441.32812,1.9905156,2023-07-11 10:00:42
"","2023-07-11","10:00:43",40738.699,443.37384,1.991839,2023-07-11 10:00:43
"","2023-07-11","10:00:44",40720.945,445.17496,1.9913888,2023-07-11 10:00:44
"","2023-07-11","10:00:45",40698.215,455.51501,1.9947238,2023-07-11 10:00:45
"","2023-07-11","10:00:46",40686.246,440.19531,1.9918964,2023-07-11 10:00:46
"","2023-07-11","10:00:47",40660.656,437.6275,1.9899261,2023-07-11 10:00:47
"","2023-07-11","10:00:48",40623.797,439.80759,1.9890453,2023-07-11 10:00:48
"","2023-07-11","10:00:49",40592.535,441.30515,1.9890829,2023-07-11 10:00:49
"","2023-07-11","10:00:50",40578.422,443.49194,1.9907795,2023-07-11 10:00:50
"","2023-07-11","10:00:51",40559.039,445.08173,1.9911259,2023-07-11 10:00:51
"","2023-07-11","10:00:52",40548.246,441.47855,1.9898092,2023-07-11 10:00:52
"","2023-07-11","10:00:53",40519.152,451.99075,1.9921365,2023-07-11 10:00:53
"","2023-07-11","10:00:54",40501.656,449.69971,1.9931102,2023-07-11 10:00:54
"","2023-07-11","10:00:55",40486.52,449.31161,1.9920394,2023-07-11 10:00:55
"","2023-07-11","10:00:56",40490.195,453.38519,1.9902173,2023-07-11 10:00:56
"","2023-07-11","10:00:57",40504.57,439.59326,1.9891974,2023-07-11 10:00:57
"","2023-07-11","10:00:58",40503.898,436.95346,1.9884452,2023-07-11 10:00:58
"","2023-07-11","10:00:59",40491.73,437.81842,1.9882618,2023-07-11 10:00:59
"","2023-07-11","10:01:00",40498.531,440.772,1.9883958,2023-07-11 10:01:00
"","2023-07-11","10:01:01",40501.023,445.1304,1.9888915,2023-07-11 10:01:01
"","2023-07-11","10:01:02",40487.645,449.85175,1.9889111,2023-07-11 10:01:02
"","2023-07-11","10:01:03",40473.301,464.0477,1.9891771,2023-07-11 10:01:03
"","2023-07-11","10:01:04",40492.605,481.71848,1.9886399,2023-07-11 10:01:04
"","2023-07-11","10:01:05",40531.613,455.07736,1.998073,2023-07-11 10:01:05
"","2023-07-11","10:01:06",40583.508,446.9491,2.0538582,2023-07-11 10:01:06
"","2023-07-11","10:01:07",40699.922,448.72064,2.0775039,2023-07-11 10:01:07
"","2023-07-11","10:01:08",40824.664,440.2554,2.0787815,2023-07-11 10:01:08
"","2023-07-11","10:01:09",40907.012,439.54831,2.0793657,2023-07-11 10:01:09
"","2023-07-11","10:01:10",40975.547,444.30475,2.0795435,2023-07-11 10:01:10
"","2023-07-11","10:01:11",41074.348,435.35577,2.0795986,2023-07-11 10:01:11
"","2023-07-11","10:01:12",41142.465,433.59811,2.079511,2023-07-11 10:01:12
"","2023-07-11","10:01:13",41174.879,437.70734,2.079823,2023-07-11 10:01:13
"","2023-07-11","10:01:14",41219.375,439.32861,2.0803679,2023-07-11 10:01:14
"","2023-07-11","10:01:15",41251.645,426.29868,2.0800032,2023-07-11 10:01:15
"","2023-07-11","10:01:16",41258.039,439.63165,2.0807756,2023-07-11 10:01:16
"","2023-07-11","10:01:17",41270.91,437.56204,2.0810811,2023-07-11 10:01:17
"","2023-07-11","10:01:18",41299.891,442.43979,2.0807722,2023-07-11 10:01:18
"","2023-07-11","10:01:19",41322.199,453.41971,2.0809485,2023-07-11 10:01:19
"","2023-07-11","10:01:20",41373.742,443.77814,2.0807874,2023-07-11 10:01:20
"","2023-07-11","10:01:21",41415.578,438.42908,2.0807041,2023-07-11 10:01:21
"","2023-07-11","10:01:22",41424.734,439.51294,2.0810122,2023-07-11 10:01:22
"","2023-07-11","10:01:23",41455.551,447.69135,2.0814331,2023-07-11 10:01:23
"","2023-07-11","10:01:24",41497.621,440.18829,2.0812104,2023-07-11 10:01:24
"","2023-07-11","10:01:25",41520.953,434.40854,2.0809414,2023-07-11 10:01:25
"","2023-07-11","10:01:26",41536.09,445.02914,2.08147,2023-07-11 10:01:26
"","2023-07-11","10:01:27",41542.812,444.20502,2.0816274,2023-07-11 10:01:27
"","2023-07-11","10:01:28",41545.918,438.06213,2.0814436,2023-07-11 10:01:28
"","2023-07-11","10:01:29",41545.754,446.12692,2.0820029,2023-07-11 10:01:29
"","2023-07-11","10:01:30",41561.645,453.61945,2.0826367,2023-07-11 10:01:30
"","2023-07-11","10:01:31",41591.961,424.27304,2.0818572,2023-07-11 10:01:31
"","2023-07-11","10:01:32",41577.367,428.31113,2.0819224,2023-07-11 10:01:32
"","2023-07-11","10:01:33",41546.449,447.11258,2.0822166,2023-07-11 10:01:33
"","2023-07-11","10:01:34",41546.961,432.96707,2.0816431,2023-07-11 10:01:34
"","2023-07-11","10:01:35",41540.551,445.06985,2.0826438,2023-07-11 10:01:35
"","2023-07-11","10:01:36",41534.617,435.93564,2.0822229,2023-07-11 10:01:36
"","2023-07-11","10:01:37",41524.57,448.56424,2.0832085,2023-07-11 10:01:37
"","2023-07-11","10:01:38",41537.945,445.78625,2.0834548,2023-07-11 10:01:38
"","2023-07-11","10:01:39",41524.578,435.84903,2.082719,2023-07-11 10:01:39
"","2023-07-11","10:01:40",41507.289,436.80075,2.0821006,2023-07-11 10:01:40
"","2023-07-11","10:01:41",41532.641,445.41061,2.0830667,2023-07-11 10:01:41
"","2023-07-11","10:01:42",41577.027,438.64856,2.0837705,2023-07-11 10:01:42
"","2023-07-11","10:01:43",41610.398,438.06769,2.0850295,2023-07-11 10:01:43
"","2023-07-11","10:01:44",41579.34,437.05774,2.0847373,2023-07-11 10:01:44
"","2023-07-11","10:01:45",41516.379,439.01038,2.0834915,2023-07-11 10:01:45
"","2023-07-11","10:01:46",41467.602,446.65265,2.0832859,2023-07-11 10:01:46
"","2023-07-11","10:01:47",41510.516,437.63358,2.0848162,2023-07-11 10:01:47
"","2023-07-11","10:01:48",41584.246,434.0159,2.0847786,2023-07-11 10:01:48
"","2023-07-11","10:01:49",41566.887,442.48676,2.0842739,2023-07-11 10:01:49
"","2023-07-11","10:01:50",41537.836,442.116,2.0839626,2023-07-11 10:01:50
"","2023-07-11","10:01:51",41589.219,440.104,2.0838037,2023-07-11 10:01:51
"","2023-07-11","10:01:52",41673.59,447.21173,2.0838997,2023-07-11 10:01:52
"","2023-07-11","10:01:53",41697.199,442.17477,2.0845427,2023-07-11 10:01:53
"","2023-07-11","10:01:54",41702.488,444.58807,2.0842915,2023-07-11 10:01:54
"","2023-07-11","10:01:55",41702.469,441.85095,2.0840674,2023-07-11 10:01:55
"","2023-07-11","10:01:56",41707.75,448.49649,2.0843503,2023-07-11 10:01:56
"","2023-07-11","10:01:57",41711.297,448.29932,2.0843916,2023-07-11 10:01:57
"","2023-07-11","10:01:58",41713.199,447.00494,2.0846907,2023-07-11 10:01:58
"","2023-07-11","10:01:59",41712.66,444.94299,2.084823,2023-07-11 10:01:59
"","2023-07-11","10:02:00",41714.207,446.5285,2.0851643,2023-07-11 10:02:00
"","2023-07-11","10:02:01",41720.699,445.89767,2.0854778,2023-07-11 10:02:01
"","2023-07-11","10:02:02",41733.727,444.30405,2.0856738,2023-07-11 10:02:02
"St1u2 dark","2023-07-11","10:02:03",41735.445,446.88031,2.0857966,2023-07-11 10:02:03
"St1u2 dark","2023-07-11","10:02:04",41733.91,446.41003,2.0862012,2023-07-11 10:02:04
"St1u2 dark","2023-07-11","10:02:05",41723.539,446.74011,2.0864202,2023-07-11 10:02:05
"St1u2 dark","2023-07-11","10:02:06",41724.875,443.7493,2.0868757,2023-07-11 10:02:06
"St1u2 dark","2023-07-11","10:02:07",41715.637,445.69751,2.0871619,2023-07-11 10:02:07
"St1u2 dark","2023-07-11","10:02:08",41720.789,442.97006,2.0879819,2023-07-11 10:02:08
"St1u2 dark","2023-07-11","10:02:09",41725.199,444.82999,2.0879514,2023-07-11 10:02:09
"St1u2 dark","2023-07-11","10:02:10",41723.145,438.21609,2.0877937,2023-07-11 10:02:10
"St1u2 dark","2023-07-11","10:02:11",41710.305,440.09552,2.0880913,2023-07-11 10:02:11
"St1u2 dark","2023-07-11","10:02:12",41701.918,441.46884,2.0882019,2023-07-11 10:02:12
"St1u2 dark","2023-07-11","10:02:13",41685.047,443.98096,2.0882974,2023-07-11 10:02:13
"St1u2 dark","2023-07-11","10:02:14",41678.531,446.89105,2.089499,2023-07-11 10:02:14
"St1u2 dark","2023-07-11","10:02:15",41667.797,447.76874,2.0893689,2023-07-11 10:02:15
"St1u2 dark","2023-07-11","10:02:16",41667.664,445.07492,2.0903052,2023-07-11 10:02:16
"St1u2 dark","2023-07-11","10:02:17",41661.617,443.6572,2.0900498,2023-07-11 10:02:17
"St1u2 dark","2023-07-11","10:02:18",41657.395,444.63623,2.0896672,2023-07-11 10:02:18
"St1u2 dark","2023-07-11","10:02:19",41659.953,444.98776,2.0902656,2023-07-11 10:02:19
"St1u2 dark","2023-07-11","10:02:20",41662.566,445.7598,2.0970747,2023-07-11 10:02:20
"St1u2 dark","2023-07-11","10:02:21",41666.457,445.40604,2.1021602,2023-07-11 10:02:21
"St1u2 dark","2023-07-11","10:02:22",41658.473,446.40726,2.1179758,2023-07-11 10:02:22
"St1u2 dark","2023-07-11","10:02:23",41656.328,443.19553,2.1242383,2023-07-11 10:02:23
"St1u2 dark","2023-07-11","10:02:24",41658.633,443.88181,2.1257615,2023-07-11 10:02:24
"St1u2 dark","2023-07-11","10:02:25",41659.273,445.28745,2.1207273,2023-07-11 10:02:25
"St1u2 dark","2023-07-11","10:02:26",41662.664,446.45969,2.113052,2023-07-11 10:02:26
"St1u2 dark","2023-07-11","10:02:27",41663.477,448.06274,2.1110708,2023-07-11 10:02:27
"St1u2 dark","2023-07-11","10:02:28",41658.094,446.27847,2.1071008,2023-07-11 10:02:28
"St1u2 dark","2023-07-11","10:02:29",41657.871,445.94321,2.1067036,2023-07-11 10:02:29
"St1u2 dark","2023-07-11","10:02:30",41656.734,445.64996,2.1043684,2023-07-11 10:02:30
"St1u2 dark","2023-07-11","10:02:31",41655.633,445.56732,2.104083,2023-07-11 10:02:31
"St1u2 dark","2023-07-11","10:02:32",41658.383,442.94333,2.1043279,2023-07-11 10:02:32
"St1u2 dark","2023-07-11","10:02:33",41660.492,444.94934,2.1045984,2023-07-11 10:02:33
"St1u2 dark","2023-07-11","10:02:34",41664.043,446.53516,2.1049912,2023-07-11 10:02:34
"St1u2 dark","2023-07-11","10:02:35",41670.488,447.40338,2.1041382,2023-07-11 10:02:35
"St1u2 dark","2023-07-11","10:02:36",41676.824,445.91934,2.1044287,2023-07-11 10:02:36
"St1u2 dark","2023-07-11","10:02:37",41674.738,442.58264,2.10726,2023-07-11 10:02:37
"St1u2 dark","2023-07-11","10:02:38",41679.078,453.25607,2.1084751,2023-07-11 10:02:38
"St1u2 dark","2023-07-11","10:02:39",41681.695,451.11749,2.1066289,2023-07-11 10:02:39
"St1u2 dark","2023-07-11","10:02:40",41695.969,447.48584,2.1067566,2023-07-11 10:02:40
"St1u2 dark","2023-07-11","10:02:41",41699.762,447.23114,2.1067837,2023-07-11 10:02:41
"St1u2 dark","2023-07-11","10:02:42",41701.766,448.25562,2.1071104,2023-07-11 10:02:42
"St1u2 dark","2023-07-11","10:02:43",41701.066,447.86859,2.1077122,2023-07-11 10:02:43
"St1u2 dark","2023-07-11","10:02:44",41701.254,446.93616,2.1081721,2023-07-11 10:02:44
"St1u2 dark","2023-07-11","10:02:45",41703.895,444.47482,2.1106001,2023-07-11 10:02:45
"St1u2 dark","2023-07-11","10:02:46",41692.41,448.92764,2.1171111,2023-07-11 10:02:46
"St1u2 dark","2023-07-11","10:02:47",41696.871,449.11603,2.11498,2023-07-11 10:02:47
"St1u2 dark","2023-07-11","10:02:48",41700.316,447.73016,2.1125679,2023-07-11 10:02:48
"St1u2 dark","2023-07-11","10:02:49",41687.363,449.33896,2.113249,2023-07-11 10:02:49
"St1u2 dark","2023-07-11","10:02:50",41691.113,447.98529,2.1127036,2023-07-11 10:02:50
"St1u2 dark","2023-07-11","10:02:51",41681.68,444.7897,2.1140403,2023-07-11 10:02:51
"St1u2 dark","2023-07-11","10:02:52",41671.637,446.23608,2.1143923,2023-07-11 10:02:52
"St1u2 dark","2023-07-11","10:02:53",41679.871,448.76443,2.1137961,2023-07-11 10:02:53
"St1u2 dark","2023-07-11","10:02:54",41679.121,449.00116,2.1147375,2023-07-11 10:02:54
"St1u2 dark","2023-07-11","10:02:55",41682.625,445.23956,2.1157859,2023-07-11 10:02:55
"St1u2 dark","2023-07-11","10:02:56",41671.32,448.60419,2.1155562,2023-07-11 10:02:56
"St1u2 dark","2023-07-11","10:02:57",41676.883,457.27274,2.1156819,2023-07-11 10:02:57
"St1u2 dark","2023-07-11","10:02:58",41684.305,452.8179,2.1148035,2023-07-11 10:02:58
"St1u2 dark","2023-07-11","10:02:59",41686.355,448.0976,2.1149761,2023-07-11 10:02:59
"St1u2 dark","2023-07-11","10:03:00",41676.387,448.68954,2.1148669,2023-07-11 10:03:00
"St1u2 dark","2023-07-11","10:03:01",41663.27,450.01544,2.1149202,2023-07-11 10:03:01
"St1u2 dark","2023-07-11","10:03:02",41664.922,446.06143,2.1146521,2023-07-11 10:03:02
